Latitud,Longitud,Altitud,Ax,Ay,Az
41.5359537,2.4487024,55.599998474121094,-0.29843435,5.133258,9.662326
41.5359537,2.4487024,55.599998474121094,1.8054274,4.414953,6.023975
41.5359537,2.4487024,55.599998474121094,0.6892084,1.7506901,9.886449
41.5359537,2.4487024,55.599998474121094,0.2037211,1.1543078,13.400224
41.5359537,2.4487024,55.599998474121094,-1.7194781,2.572948,6.939427
41.5359537,2.4487024,55.599998474121094,1.0671645,1.9667435,11.97473
41.5359537,2.4487024,55.599998474121094,2.67219,5.432947,8.572217
41.5359537,2.4487024,55.599998474121094,-0.9182373,2.8637338,4.444069
41.5359537,2.4487024,55.599998474121094,-0.77693003,4.149163,7.528809
