Timestamp,Latitud,Longitud,Altitud,Ax,Ay,Az
1753205834483,41.5359537,2.4487024,55.599998474121094,-0.29843435,5.133258,9.662326
1753205836485,41.5359537,2.4487024,55.599998474121094,1.8054274,4.414953,6.023975
1753205838486,41.5359537,2.4487024,55.599998474121094,0.6892084,1.7506901,9.886449
1753205840488,41.5359537,2.4487024,55.599998474121094,0.2037211,1.1543078,13.400224
1753205842494,41.5359537,2.4487024,55.599998474121094,-1.7194781,2.572948,6.939427
1753205844494,41.5359537,2.4487024,55.599998474121094,1.0671645,1.9667435,11.97473
1753205846496,41.5359537,2.4487024,55.599998474121094,2.67219,5.432947,8.572217
1753205848499,41.5359537,2.4487024,55.599998474121094,-0.9182373,2.8637338,4.444069
1753205850501,41.5359537,2.4487024,55.599998474121094,-0.77693003,4.149163,7.528809
1753205852502,41.5359537,2.4487024,55.599998474121094,2.292646,-0.036355793,12.97699
1753205854509,41.5359537,2.4487024,55.599998474121094,4.9688654,0.09904049,10.347165
1753205856510,41.5359537,2.4487024,55.599998474121094,4.3809414,-0.11478391,7.0688844
1753205858512,41.5359537,2.4487024,55.599998474121094,1.7426074,0.35310936,7.833721
1753205860513,41.5359537,2.4487024,55.599998474121094,2.8973289,0.7772038,12.383184
1753205862515,41.5359537,2.4487024,55.599998474121094,1.1422776,1.2014903,9.981781
1753205864517,41.5359537,2.4487024,55.599998474121094,0.927522,1.8231184,9.650122
1753205866519,41.5359537,2.4487024,55.599998474121094,0.6616709,0.60357594,4.5580225
1753205868519,41.5359537,2.4487024,55.599998474121094,-0.6929071,0.9682113,7.0062623
1753205870527,41.5359537,2.4487024,55.599998474121094,-1.3647113,2.5478601,10.401542
1753205872529,41.5359537,2.4487024,55.599998474121094,0.1710361,3.0244951,13.841418
1753205874546,41.5359537,2.4487024,55.599998474121094,-0.01854682,4.5402026,13.049732
1753205876548,41.5359537,2.4487024,55.599998474121094,-1.9457517,3.0280678,8.19604
