Latitude,Longitude,Altitude,Ax,Ay,Az
41,54,2,44,114,10,-0,239981,0,103602,-0,834080
41,54,2,44,114,10,-0,000065,0,000345,0,000108
41,54,2,44,114,10,-0,104999,0,040681,-0,348731
41,54,2,44,114,10,-0,003835,0,003187,-0,034571
41,54,2,44,114,10,-0,073835,0,033241,-0,251173
41,54,2,44,114,10,-0,209443,0,071712,-0,728505
41,54,2,44,114,10,0,262464,-0,088653,0,912774
41,54,2,44,114,10,-0,418977,0,172161,-1,459217
41,54,2,44,114,10,0,099138,-0,033480,0,211054
41,54,2,44,114,10,0,120432,-0,044416,0,416329
41,54,2,44,114,10,0,431839,-0,143319,1,468079
41,54,2,44,114,10,0,035800,-0,015343,0,136884
41,54,2,44,114,10,-0,250440,0,104582,-0,881099
41,54,2,44,114,10,0,431653,-0,177308,1,506417
41,54,2,44,114,10,0,634815,0,115408,3,239002
41,54,2,44,114,10,0,719978,-0,233260,2,264913
41,54,2,44,114,10,-0,003390,0,008168,0,017800
41,54,2,44,114,10,0,171136,-0,068101,0,602539
41,54,2,44,114,10,0,499898,-0,175783,1,687461
41,54,2,44,114,10,-0,237769,0,086225,-0,822293
41,54,2,44,114,10,0,072536,-0,029014,0,221892
41,54,2,44,114,10,0,020964,-0,009822,0,101007
41,54,2,44,114,10,1,184714,-0,049815,-0,303377
41,54,2,44,114,10,0,058658,0,009661,0,006148
41,54,2,44,114,10,0,525088,-0,200368,1,802461
41,54,2,44,114,10,-0,388366,0,165369,-1,385949
41,54,2,44,114,10,-0,016557,0,001710,0,004419
41,54,2,44,114,10,-0,130360,0,052961,-0,457868
41,54,2,44,114,10,-0,200169,0,073362,-0,684599
41,54,2,44,114,10,0,032453,-0,011854,0,091255
41,54,2,44,114,10,0,000205,0,000512,0,020589
41,54,2,44,114,10,-0,003535,0,001534,-0,007003
41,54,2,44,113,90,0,043421,-0,014570,0,155940
41,54,2,44,113,90,0,044687,-0,017110,0,154913
41,54,2,44,113,90,-0,205066,0,068801,-0,713718
41,54,2,44,113,90,0,306074,-0,102925,1,015146
41,54,2,44,113,90,-0,232271,0,088361,-0,790821
41,54,2,44,113,90,-0,173336,0,061648,-0,606336
41,54,2,44,113,90,-0,101855,0,036972,-0,325655
41,54,2,44,113,90,-0,080195,0,026222,-0,269735
41,54,2,44,113,90,-0,000563,0,000043,0,000303
41,54,2,44,113,90,-0,000232,-0,000371,0,002874
41,54,2,44,113,90,-0,000200,-0,000025,0,000025
41,54,2,44,118,80,-0,000247,0,000029,-0,000102
41,54,2,44,118,80,-0,000471,0,000102,-0,000205
41,54,2,44,118,80,-0,000268,0,000016,-0,000142
41,54,2,44,113,60,-0,000008,-0,000012,0,000012
41,54,2,44,113,60,0,008906,-0,006424,0,047449
41,54,2,44,113,60,0,373339,-0,017203,-0,118472
41,54,2,44,113,60,-0,004773,0,016097,0,025238
41,54,2,44,113,60,-0,011722,0,015084,0,033168
41,54,2,44,113,50,0,067476,-0,035164,0,214481
41,54,2,44,113,50,-0,439007,0,153895,-1,480328
41,54,2,44,113,50,0,005244,0,000488,0,047273
41,54,2,44,113,50,-0,049272,-0,248124,0,872185
41,54,2,44,113,50,0,045248,-0,026329,0,139633
41,54,2,44,113,50,0,041303,-0,000322,0,148977
41,54,2,44,113,50,-0,143559,0,251119,-0,339519
41,54,2,44,113,50,-0,126046,-0,051970,0,198365
41,54,2,44,113,50,-0,080755,-0,013059,0,012745
41,54,2,44,113,50,0,008030,0,018105,0,033710
41,54,2,44,113,50,-0,010526,0,072581,-0,049270
41,54,2,44,113,50,0,070284,0,307586,-0,159914
41,54,2,44,113,50,-0,034142,-0,015723,-0,049509
41,54,2,44,113,50,-0,202798,0,011999,0,085771
41,54,2,44,113,50,-0,013085,-0,012052,0,038051
41,54,2,44,113,50,-0,128897,0,002770,-0,012236
41,54,2,44,113,50,0,055699,-0,012497,0,135192
41,54,2,44,113,50,0,079716,-0,145437,0,515367
41,54,2,44,113,50,-0,013291,0,019887,0,005316
41,54,2,44,113,50,0,139398,-0,087047,-0,054273
41,54,2,44,113,50,-0,173268,-0,016300,0,053204
41,54,2,44,113,50,-0,118729,-0,134022,-0,110541
41,54,2,44,113,50,0,167230,-0,060537,0,132813
41,54,2,44,112,90,0,018593,-0,045474,-0,070761
41,54,2,44,112,90,-0,017196,0,034825,0,072975
41,54,2,44,112,90,-0,010986,0,004183,0,013763
41,54,2,44,112,90,0,020812,-0,000047,0,062225
41,54,2,44,112,90,0,004605,-0,000935,0,007101
41,54,2,44,112,90,-0,082888,-0,007771,-0,270301
41,54,2,44,112,90,-0,069798,0,095501,0,024595
41,54,2,44,112,90,-0,150369,0,012565,-0,192621
41,54,2,44,112,90,0,019236,0,003466,0,057172
41,54,2,44,112,90,0,018608,-0,019662,0,039433
41,54,2,44,112,90,0,083275,-0,150994,0,428120
41,54,2,44,112,90,-0,017623,0,044715,0,074105
41,54,2,44,112,90,-0,007288,0,006804,-0,024218
41,54,2,44,112,90,0,129176,-0,139822,0,023280
41,54,2,44,112,90,0,016363,-0,138496,0,045293
41,54,2,44,112,90,0,040665,0,000748,-0,057709
41,54,2,44,112,90,-0,025676,-0,041697,0,090290
41,54,2,44,112,90,-0,005617,0,006028,-0,007186
41,54,2,44,112,90,0,038086,0,011111,-0,005845
41,54,2,44,112,90,-0,085860,-0,076912,0,008096
41,54,2,44,112,90,0,161842,0,097134,-0,115068
41,54,2,44,112,90,0,005756,-0,025533,0,062619
41,54,2,44,112,90,-0,011930,-0,089134,-0,012408
41,54,2,44,112,90,0,125303,-0,056943,-0,013614
41,54,2,44,112,90,0,174721,-0,054439,0,339396
41,54,2,44,112,90,-0,039220,0,091299,0,056029
41,54,2,44,112,90,-0,081219,-0,043224,-0,136876
41,54,2,44,112,90,0,098739,0,015446,0,246675
41,54,2,44,112,90,-0,084544,-0,093095,-0,117305
41,54,2,44,112,90,-0,047026,-0,036657,-0,276314
41,54,2,44,112,90,0,004554,-0,002271,-0,012533
41,54,2,44,112,90,-0,222743,0,125373,-0,240085
41,54,2,44,112,90,-0,156781,0,174366,-0,263495
41,54,2,44,112,90,0,012784,-0,001864,0,006259
41,54,2,44,112,90,-0,112078,0,061783,-0,066698
41,54,2,44,112,90,0,105863,-0,027878,0,122891
